flight_id,airline,source,destination,route,departure_time,arrival_time,dep_date,dep_hour,overnight,duration_min,anomaly
UK214,Vistara,HYD,DEL,HYD-DEL,2026-04-18 05:30:41,2026-04-18 09:10:41,2026-04-18,5,False,220.0,False
6F060,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 05:29:41,2026-04-18 07:29:42,2026-04-18,5,False,120.00498333333333,False
SJ101,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 05:17:41,2026-04-18 06:57:41,2026-04-18,5,False,100.0,False
AI017,Air India,CCU,BOM,CCU-BOM,2026-04-18 05:15:41,2026-04-18 08:48:41,2026-04-18,5,False,213.0,False
6F120,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:14:41,2026-04-18 06:14:41,2026-04-18,5,False,60.0,False
6F217,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 05:13:41,2026-04-18 08:01:41,2026-04-18,5,False,168.0,False
AI194,Air India,MAA,BLR,MAA-BLR,2026-04-18 05:09:41,2026-04-18 09:38:41,2026-04-18,5,False,269.0,False
AI095,Air India,DEL,MAA,DEL-MAA,2026-04-18 05:00:41,2026-04-18 08:18:41,2026-04-18,5,False,198.0,False
SJ190,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 04:57:41,2026-04-18 09:25:41,2026-04-18,4,False,268.0,False
6F139,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:55:41,2026-04-18 08:17:41,2026-04-18,4,False,202.0,False
6F062,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 04:55:41,2026-04-18 06:22:41,2026-04-18,4,False,87.0,False
UK011,Vistara,CCU,DEL,CCU-DEL,2026-04-18 04:41:41,2026-04-18 06:25:41,2026-04-18,4,False,104.0,False
6F100,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 04:40:41,2026-04-18 07:49:41,2026-04-18,4,False,189.0,False
6F228,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 04:36:41,2026-04-18 09:27:41,2026-04-18,4,False,291.0,False
UK033,Vistara,HYD,DEL,HYD-DEL,2026-04-18 04:34:41,2026-04-18 09:18:41,2026-04-18,4,False,284.0,False
SJ231,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 04:23:41,2026-04-18 05:48:41,2026-04-18,4,False,85.0,False
AI166,Air India,BOM,CCU,BOM-CCU,2026-04-18 04:20:41,2026-04-18 07:23:41,2026-04-18,4,False,183.0,False
SJ176,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 04:15:41,2026-04-18 06:17:41,2026-04-18,4,False,122.0,False
SJ065,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 04:10:41,2026-04-18 06:54:41,2026-04-18,4,False,164.0,False
6F160,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 04:09:41,2026-04-18 08:26:41,2026-04-18,4,False,257.0,False
AI089,Air India,CCU,BOM,CCU-BOM,2026-04-18 04:05:41,2026-04-18 04:47:41,2026-04-18,4,False,42.0,False
UK226,Vistara,MAA,HYD,MAA-HYD,2026-04-18 03:58:41,2026-04-18 05:01:41,2026-04-18,3,False,63.0,False
SJ123,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 03:57:41,2026-04-18 05:25:41,2026-04-18,3,False,88.0,False
AI054,Air India,HYD,CCU,HYD-CCU,2026-04-18 03:44:41,2026-04-18 08:10:41,2026-04-18,3,False,266.0,False
UK019,Vistara,BOM,HYD,BOM-HYD,2026-04-18 03:41:41,2026-04-18 04:35:41,2026-04-18,3,False,54.0,False
UK032,Vistara,BLR,BOM,BLR-BOM,2026-04-18 03:31:41,2026-04-18 07:28:41,2026-04-18,3,False,237.0,False
SJ100,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 03:28:41,2026-04-18 06:50:41,2026-04-18,3,False,202.0,False
SJ094,SpiceJet,MAA,HYD,MAA-HYD,2026-04-18 03:23:41,2026-04-18 08:07:41,2026-04-18,3,False,284.0,False
6F101,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 03:18:41,2026-04-18 08:15:41,2026-04-18,3,False,297.0,False
6F006,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 03:06:41,2026-04-18 05:06:42,2026-04-18,3,False,120.00498333333333,False
AI006,Air India,BOM,BLR,BOM-BLR,2026-04-18 03:04:41,2026-04-18 05:54:41,2026-04-18,3,False,170.0,False
AI195,Air India,CCU,MAA,CCU-MAA,2026-04-18 02:58:41,2026-04-18 04:57:41,2026-04-18,2,False,119.0,False
UK072,Vistara,BOM,BLR,BOM-BLR,2026-04-18 02:55:41,2026-04-18 05:55:42,2026-04-18,2,False,180.0049666666667,False
AI244,Air India,BLR,BOM,BLR-BOM,2026-04-18 02:50:41,2026-04-18 03:25:41,2026-04-18,2,False,35.0,False
SJ059,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 02:50:41,2026-04-18 04:06:41,2026-04-18,2,False,76.0,False
SJ009,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 02:48:41,2026-04-18 04:23:41,2026-04-18,2,False,95.0,False
AI121,Air India,HYD,MAA,HYD-MAA,2026-04-18 02:42:41,2026-04-18 06:11:41,2026-04-18,2,False,209.0,False
6F265,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 02:27:41,2026-04-18 03:24:41,2026-04-18,2,False,57.0,False
6F110,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 02:27:41,2026-04-18 05:48:41,2026-04-18,2,False,201.0,False
UK018,Vistara,BOM,CCU,BOM-CCU,2026-04-18 02:15:41,2026-04-18 04:08:41,2026-04-18,2,False,113.0,False
6F072,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 02:14:41,2026-04-18 03:11:41,2026-04-18,2,False,57.0,False
6F159,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 02:08:41,2026-04-18 02:43:41,2026-04-18,2,False,35.0,False
6F095,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 01:53:41,2026-04-18 05:34:41,2026-04-18,1,False,221.0,False
SJ129,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 01:48:41,2026-04-18 05:48:41,2026-04-18,1,False,240.0,False
UK039,Vistara,HYD,BOM,HYD-BOM,2026-04-18 01:40:41,2026-04-18 02:53:41,2026-04-18,1,False,73.0,False
6F130,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41,2026-04-18 02:45:41,2026-04-18,1,False,78.0,False
6F247,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 01:27:41,2026-04-18 02:45:41,2026-04-18,1,False,78.0,False
SJ233,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 01:18:41,2026-04-18 02:56:41,2026-04-18,1,False,98.0,False
6F231,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:16:41,2026-04-18 05:43:41,2026-04-18,1,False,267.0,False
AI125,Air India,CCU,DEL,CCU-DEL,2026-04-18 01:12:41,2026-04-18 04:51:41,2026-04-18,1,False,219.0,False
6F102,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 01:10:41,2026-04-18 02:24:41,2026-04-18,1,False,74.0,False
UK078,Vistara,BOM,HYD,BOM-HYD,2026-04-18 01:03:41,2026-04-18 04:32:41,2026-04-18,1,False,209.0,False
UK043,Vistara,DEL,HYD,DEL-HYD,2026-04-18 00:48:41,2026-04-18 04:52:41,2026-04-18,0,False,244.0,False
AI144,Air India,MAA,BOM,MAA-BOM,2026-04-18 00:43:41,2026-04-18 03:36:41,2026-04-18,0,False,173.0,False
UK054,Vistara,BLR,BOM,BLR-BOM,2026-04-18 00:37:41,2026-04-18 05:30:41,2026-04-18,0,False,293.0,False
UK108,Vistara,DEL,BLR,DEL-BLR,2026-04-18 00:28:41,2026-04-18 03:46:41,2026-04-18,0,False,198.0,False
6F008,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 00:14:41,2026-04-18 04:59:41,2026-04-18,0,False,285.0,False
6F106,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 00:10:41,2026-04-18 01:52:41,2026-04-18,0,False,102.0,False
AI203,Air India,BOM,CCU,BOM-CCU,2026-04-18 00:09:41,2026-04-18 02:56:41,2026-04-18,0,False,167.0,False
AI065,Air India,MAA,BLR,MAA-BLR,2026-04-18 00:09:41,2026-04-18 05:00:41,2026-04-18,0,False,291.0,False
UK053,Vistara,BLR,BOM,BLR-BOM,2026-04-17 23:56:41,2026-04-18 02:46:41,2026-04-17,23,True,170.0,False
UK086,Vistara,CCU,BLR,CCU-BLR,2026-04-17 23:55:41,2026-04-18 02:27:41,2026-04-17,23,True,152.0,False
SJ223,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 23:54:41,2026-04-18 01:08:41,2026-04-17,23,True,74.0,False
6F069,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 23:44:41,2026-04-18 03:17:41,2026-04-17,23,True,213.0,False
6F032,IndiGo,DEL,BOM,DEL-BOM,2026-04-17 23:43:41,2026-04-18 02:22:41,2026-04-17,23,True,159.0,False
UK178,Vistara,DEL,BLR,DEL-BLR,2026-04-17 23:41:41,2026-04-18 04:09:41,2026-04-17,23,True,268.0,False
6F108,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 23:41:41,2026-04-18 03:23:41,2026-04-17,23,True,222.0,False
UK147,Vistara,CCU,DEL,CCU-DEL,2026-04-17 23:35:41,2026-04-18 02:55:41,2026-04-17,23,True,200.0,False
AI187,Air India,BLR,HYD,BLR-HYD,2026-04-17 23:32:41,2026-04-18 01:16:41,2026-04-17,23,True,104.0,False
UK213,Vistara,BOM,CCU,BOM-CCU,2026-04-17 23:21:41,2026-04-18 01:01:41,2026-04-17,23,True,100.0,False
AI035,Air India,DEL,MAA,DEL-MAA,2026-04-17 23:17:41,2026-04-18 00:48:41,2026-04-17,23,True,91.0,False
UK186,Vistara,BOM,BLR,BOM-BLR,2026-04-17 23:05:41,2026-04-18 02:22:41,2026-04-17,23,True,197.0,False
6F045,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 23:04:41,2026-04-18 03:38:41,2026-04-17,23,True,274.0,False
UK025,Vistara,DEL,BOM,DEL-BOM,2026-04-17 22:55:41,2026-04-18 02:47:41,2026-04-17,22,True,232.0,False
UK162,Vistara,BOM,CCU,BOM-CCU,2026-04-17 22:47:41,2026-04-18 00:21:41,2026-04-17,22,True,94.0,False
AI157,Air India,BLR,CCU,BLR-CCU,2026-04-17 22:45:41,2026-04-18 01:33:41,2026-04-17,22,True,168.0,False
6F096,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 22:45:41,2026-04-18 02:58:41,2026-04-17,22,True,253.0,False
SJ229,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 22:25:41,2026-04-18 00:27:41,2026-04-17,22,True,122.0,False
AI214,Air India,CCU,DEL,CCU-DEL,2026-04-17 22:23:41,2026-04-18 02:49:41,2026-04-17,22,True,266.0,False
6F205,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 22:16:41,2026-04-18 00:02:41,2026-04-17,22,True,106.0,False
SJ157,SpiceJet,DEL,HYD,DEL-HYD,2026-04-17 22:11:41,2026-04-18 01:05:41,2026-04-17,22,True,174.0,False
UK114,Vistara,HYD,CCU,HYD-CCU,2026-04-17 22:10:41,2026-04-17 23:58:41,2026-04-17,22,False,108.0,False
6F054,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 22:00:41,2026-04-18 01:25:41,2026-04-17,22,True,205.0,False
6F216,IndiGo,BLR,DEL,BLR-DEL,2026-04-17 21:58:41,2026-04-18 02:51:41,2026-04-17,21,True,293.0,False
AI231,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:52:41,2026-04-17 23:51:41,2026-04-17,21,False,119.0,False
UK103,Vistara,MAA,DEL,MAA-DEL,2026-04-17 21:52:41,2026-04-18 01:06:41,2026-04-17,21,True,194.0,False
AI066,Air India,HYD,MAA,HYD-MAA,2026-04-17 21:51:41,2026-04-18 00:11:41,2026-04-17,21,True,140.0,False
6F186,IndiGo,HYD,BOM,HYD-BOM,2026-04-17 21:48:41,2026-04-18 02:02:41,2026-04-17,21,True,254.0,False
AI021,Air India,DEL,HYD,DEL-HYD,2026-04-17 21:39:41,2026-04-18 01:38:41,2026-04-17,21,True,239.0,False
AI113,Air India,CCU,HYD,CCU-HYD,2026-04-17 21:21:41,2026-04-17 23:51:41,2026-04-17,21,False,150.0,False
SJ031,SpiceJet,DEL,BOM,DEL-BOM,2026-04-17 21:20:41,2026-04-17 22:29:41,2026-04-17,21,False,69.0,False
UK217,Vistara,MAA,CCU,MAA-CCU,2026-04-17 21:19:41,2026-04-17 22:14:41,2026-04-17,21,False,55.0,False
SJ120,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 21:19:41,2026-04-18 00:56:41,2026-04-17,21,True,217.0,False
UK180,Vistara,CCU,MAA,CCU-MAA,2026-04-17 21:18:41,2026-04-17 23:29:41,2026-04-17,21,False,131.0,False
6F242,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 21:10:41,2026-04-18 01:04:41,2026-04-17,21,True,234.0,False
UK080,Vistara,BLR,MAA,BLR-MAA,2026-04-17 21:09:41,2026-04-17 22:29:41,2026-04-17,21,False,80.0,False
SJ124,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 21:05:41,2026-04-18 01:12:41,2026-04-17,21,True,247.0,False
SJ115,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 21:05:41,2026-04-17 23:10:41,2026-04-17,21,False,125.0,False
AI081,Air India,CCU,BOM,CCU-BOM,2026-04-17 21:03:41,2026-04-17 22:51:41,2026-04-17,21,False,108.0,False
AI142,Air India,BOM,DEL,BOM-DEL,2026-04-17 20:49:41,2026-04-17 23:03:41,2026-04-17,20,False,134.0,False
UK052,Vistara,BLR,CCU,BLR-CCU,2026-04-17 20:48:41,2026-04-17 21:40:41,2026-04-17,20,False,52.0,False
UK014,Vistara,HYD,MAA,HYD-MAA,2026-04-17 20:41:41,2026-04-17 22:06:41,2026-04-17,20,False,85.0,False
AI230,Air India,CCU,BLR,CCU-BLR,2026-04-17 20:37:41,2026-04-18 00:22:41,2026-04-17,20,True,225.0,False
6F268,IndiGo,DEL,MAA,DEL-MAA,2026-04-17 20:29:41,2026-04-17 21:58:41,2026-04-17,20,False,89.0,False
AI124,Air India,CCU,HYD,CCU-HYD,2026-04-17 20:28:41,2026-04-18 00:00:41,2026-04-17,20,True,212.0,False
6F082,IndiGo,BOM,BLR,BOM-BLR,2026-04-17 20:26:41,2026-04-17 22:26:41,2026-04-17,20,False,120.0,False
SJ035,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 20:15:41,2026-04-17 21:15:42,2026-04-17,20,False,60.004983333333335,False
SJ095,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 20:09:41,2026-04-17 23:13:41,2026-04-17,20,False,184.0,False
UK230,Vistara,BLR,BOM,BLR-BOM,2026-04-17 20:02:41,2026-04-17 21:35:41,2026-04-17,20,False,93.0,False
UK171,Vistara,HYD,CCU,HYD-CCU,2026-04-17 19:59:41,2026-04-17 22:53:41,2026-04-17,19,False,174.0,False
6F147,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:57:41,2026-04-18 00:31:41,2026-04-17,19,True,274.0,False
SJ212,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 19:49:41,2026-04-17 21:44:41,2026-04-17,19,False,115.0,False
6F080,IndiGo,HYD,MAA,HYD-MAA,2026-04-17 19:47:41,2026-04-17 23:13:41,2026-04-17,19,False,206.0,False
UK049,Vistara,HYD,BOM,HYD-BOM,2026-04-17 19:47:41,2026-04-17 20:32:41,2026-04-17,19,False,45.0,False
AI152,Air India,BLR,CCU,BLR-CCU,2026-04-17 19:21:41,2026-04-17 20:26:41,2026-04-17,19,False,65.0,False
AI162,Air India,MAA,DEL,MAA-DEL,2026-04-17 19:20:41,2026-04-17 22:40:41,2026-04-17,19,False,200.0,False
SJ037,SpiceJet,BLR,BOM,BLR-BOM,2026-04-17 19:14:41,2026-04-17 22:31:41,2026-04-17,19,False,197.0,False
AI172,Air India,BOM,CCU,BOM-CCU,2026-04-17 19:08:41,2026-04-17 19:53:41,2026-04-17,19,False,45.0,False
UK205,Vistara,HYD,MAA,HYD-MAA,2026-04-17 18:57:41,2026-04-17 21:46:41,2026-04-17,18,False,169.0,False
AI199,Air India,HYD,DEL,HYD-DEL,2026-04-17 18:47:41,2026-04-17 22:26:41,2026-04-17,18,False,219.0,False
6F241,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 18:27:41,2026-04-17 19:02:41,2026-04-17,18,False,35.0,False
SJ041,SpiceJet,CCU,HYD,CCU-HYD,2026-04-17 18:24:41,2026-04-17 22:59:41,2026-04-17,18,False,275.0,False
AI064,Air India,BLR,MAA,BLR-MAA,2026-04-17 18:24:41,2026-04-17 20:07:41,2026-04-17,18,False,103.0,False
UK169,Vistara,HYD,DEL,HYD-DEL,2026-04-17 18:12:41,2026-04-17 23:01:41,2026-04-17,18,False,289.0,False
UK144,Vistara,BOM,CCU,BOM-CCU,2026-04-17 18:07:41,2026-04-17 20:59:41,2026-04-17,18,False,172.0,False
AI118,Air India,HYD,MAA,HYD-MAA,2026-04-17 17:50:41,2026-04-17 19:59:41,2026-04-17,17,False,129.0,False
SJ145,SpiceJet,BLR,HYD,BLR-HYD,2026-04-17 17:41:41,2026-04-17 20:38:41,2026-04-17,17,False,177.0,False
SJ077,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 17:32:41,2026-04-17 19:40:41,2026-04-17,17,False,128.0,False
AI126,Air India,MAA,HYD,MAA-HYD,2026-04-17 17:26:41,2026-04-17 20:48:41,2026-04-17,17,False,202.0,False
SJ033,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 17:26:41,2026-04-17 18:51:41,2026-04-17,17,False,85.0,False
SJ180,SpiceJet,HYD,CCU,HYD-CCU,2026-04-17 17:12:41,2026-04-17 22:00:41,2026-04-17,17,False,288.0,False
6F183,IndiGo,MAA,HYD,MAA-HYD,2026-04-17 17:08:41,2026-04-17 19:52:41,2026-04-17,17,False,164.0,False
AI145,Air India,DEL,BOM,DEL-BOM,2026-04-17 17:06:41,2026-04-17 21:31:41,2026-04-17,17,False,265.0,False
6F089,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 17:06:41,2026-04-17 19:10:41,2026-04-17,17,False,124.0,False
6F207,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 16:59:41,2026-04-17 21:00:41,2026-04-17,16,False,241.0,False
AI229,Air India,HYD,MAA,HYD-MAA,2026-04-17 16:48:41,2026-04-17 18:40:41,2026-04-17,16,False,112.0,False
6F223,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 16:47:41,2026-04-17 17:21:41,2026-04-17,16,False,34.0,False
6F116,IndiGo,MAA,CCU,MAA-CCU,2026-04-17 16:43:41,2026-04-17 19:02:41,2026-04-17,16,False,139.0,False
SJ240,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 16:42:41,2026-04-17 20:21:41,2026-04-17,16,False,219.0,False
SJ184,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 16:32:41,2026-04-17 21:00:41,2026-04-17,16,False,268.0,False
AI087,Air India,MAA,DEL,MAA-DEL,2026-04-17 16:32:41,2026-04-17 20:30:41,2026-04-17,16,False,238.0,False
UK148,Vistara,HYD,BOM,HYD-BOM,2026-04-17 16:31:41,2026-04-17 18:43:41,2026-04-17,16,False,132.0,False
AI210,Air India,BLR,BOM,BLR-BOM,2026-04-17 16:13:41,2026-04-17 18:50:41,2026-04-17,16,False,157.0,False
6F093,IndiGo,CCU,DEL,CCU-DEL,2026-04-17 16:09:41,2026-04-17 20:00:41,2026-04-17,16,False,231.0,False
SJ080,SpiceJet,CCU,MAA,CCU-MAA,2026-04-17 16:04:41,2026-04-17 17:59:41,2026-04-17,16,False,115.0,False
SJ005,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 16:03:41,2026-04-17 17:24:41,2026-04-17,16,False,81.0,False
6F040,IndiGo,HYD,CCU,HYD-CCU,2026-04-17 15:52:41,2026-04-17 20:33:41,2026-04-17,15,False,281.0,False
AI212,Air India,DEL,CCU,DEL-CCU,2026-04-17 15:31:41,2026-04-17 20:13:41,2026-04-17,15,False,282.0,False
AI154,Air India,HYD,MAA,HYD-MAA,2026-04-17 15:25:41,2026-04-17 19:16:41,2026-04-17,15,False,231.0,False
6F239,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 15:24:41,2026-04-17 17:37:41,2026-04-17,15,False,133.0,False
UK199,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:24:41,2026-04-17 18:55:41,2026-04-17,15,False,211.0,False
6F218,IndiGo,BLR,BOM,BLR-BOM,2026-04-17 15:16:41,2026-04-17 19:03:41,2026-04-17,15,False,227.0,False
6F011,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 15:16:41,2026-04-17 17:16:42,2026-04-17,15,False,120.00498333333333,False
UK106,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:12:41,2026-04-17 17:23:41,2026-04-17,15,False,131.0,False
UK030,Vistara,CCU,DEL,CCU-DEL,2026-04-17 15:11:41,2026-04-17 19:38:41,2026-04-17,15,False,267.0,False
6F090,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 15:10:41,2026-04-17 19:22:41,2026-04-17,15,False,252.0,False
AI184,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:03:41,2026-04-17 17:03:42,2026-04-17,15,False,120.00495,False
SJ232,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 15:02:41,2026-04-17 19:22:41,2026-04-17,15,False,260.0,False
AI153,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:02:41,2026-04-17 16:30:41,2026-04-17,15,False,88.0,False
UK101,Vistara,DEL,HYD,DEL-HYD,2026-04-17 15:00:41,2026-04-17 17:43:41,2026-04-17,15,False,163.0,False
6F200,IndiGo,HYD,DEL,HYD-DEL,2026-04-17 14:54:41,2026-04-17 19:41:41,2026-04-17,14,False,287.0,False
6F162,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 14:50:41,2026-04-17 17:44:41,2026-04-17,14,False,174.0,False
SJ197,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 14:49:41,2026-04-17 17:33:41,2026-04-17,14,False,164.0,False
AI174,Air India,DEL,CCU,DEL-CCU,2026-04-17 14:45:41,2026-04-17 17:01:41,2026-04-17,14,False,136.0,False
UK090,Vistara,HYD,MAA,HYD-MAA,2026-04-17 14:44:41,2026-04-17 17:24:41,2026-04-17,14,False,160.0,False
UK124,Vistara,MAA,BLR,MAA-BLR,2026-04-17 14:35:41,2026-04-17 17:09:41,2026-04-17,14,False,154.0,False
AI239,Air India,BOM,HYD,BOM-HYD,2026-04-17 14:33:41,2026-04-17 17:47:41,2026-04-17,14,False,194.0,False
UK002,Vistara,CCU,MAA,CCU-MAA,2026-04-17 14:28:41,2026-04-17 19:20:41,2026-04-17,14,False,292.0,False
SJ055,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 14:17:41,2026-04-17 17:56:41,2026-04-17,14,False,219.0,False
UK132,Vistara,BOM,DEL,BOM-DEL,2026-04-17 14:12:41,2026-04-17 16:19:41,2026-04-17,14,False,127.0,False
6F002,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 14:11:41,2026-04-17 17:34:41,2026-04-17,14,False,203.0,False
UK005,Vistara,BOM,MAA,BOM-MAA,2026-04-17 14:02:41,2026-04-17 18:14:41,2026-04-17,14,False,252.0,False
6F258,IndiGo,BOM,DEL,BOM-DEL,2026-04-17 13:54:41,2026-04-17 16:49:41,2026-04-17,13,False,175.0,False
SJ244,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:51:41,2026-04-17 15:39:41,2026-04-17,13,False,108.0,False
AI075,Air India,CCU,DEL,CCU-DEL,2026-04-17 13:51:41,2026-04-17 16:49:41,2026-04-17,13,False,178.0,False
AI160,Air India,MAA,DEL,MAA-DEL,2026-04-17 13:41:41,2026-04-17 17:01:41,2026-04-17,13,False,200.0,False
UK091,Vistara,CCU,BOM,CCU-BOM,2026-04-17 13:37:41,2026-04-17 17:31:41,2026-04-17,13,False,234.0,False
UK195,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:35:41,2026-04-17 16:35:41,2026-04-17,13,False,180.0,False
6F044,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41,2026-04-17 17:36:41,2026-04-17,13,False,251.0,False
6F248,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41,2026-04-17 17:36:41,2026-04-17,13,False,251.0,False
6F204,IndiGo,DEL,CCU,DEL-CCU,2026-04-17 13:23:41,2026-04-17 16:04:41,2026-04-17,13,False,161.0,False
SJ092,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 13:19:41,2026-04-17 17:56:41,2026-04-17,13,False,277.0,False
AI119,Air India,MAA,BLR,MAA-BLR,2026-04-17 13:15:41,2026-04-17 15:57:41,2026-04-17,13,False,162.0,False
AI151,Air India,MAA,HYD,MAA-HYD,2026-04-17 13:14:41,2026-04-17 14:10:41,2026-04-17,13,False,56.0,False
UK107,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:09:41,2026-04-17 14:25:41,2026-04-17,13,False,76.0,False
SJ019,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:07:41,2026-04-17 15:56:41,2026-04-17,13,False,169.0,False
AI052,Air India,CCU,MAA,CCU-MAA,2026-04-17 13:06:41,2026-04-17 15:42:41,2026-04-17,13,False,156.0,False
SJ177,SpiceJet,BOM,CCU,BOM-CCU,2026-04-17 13:04:41,2026-04-17 17:37:41,2026-04-17,13,False,273.0,False
6F215,IndiGo,DEL,BLR,DEL-BLR,2026-04-17 13:00:41,2026-04-17 17:30:41,2026-04-17,13,False,270.0,False
AI223,Air India,BOM,CCU,BOM-CCU,2026-04-17 12:53:41,2026-04-17 14:42:41,2026-04-17,12,False,109.0,False
SJ069,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 12:53:41,2026-04-17 14:17:41,2026-04-17,12,False,84.0,False
6F198,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 12:40:41,2026-04-17 17:39:41,2026-04-17,12,False,299.0,False
AI093,Air India,BOM,BLR,BOM-BLR,2026-04-17 12:35:41,2026-04-17 17:28:41,2026-04-17,12,False,293.0,False
UK062,Vistara,HYD,DEL,HYD-DEL,2026-04-17 12:33:41,2026-04-17 15:35:41,2026-04-17,12,False,182.0,False
6F057,IndiGo,MAA,DEL,MAA-DEL,2026-04-17 12:32:41,2026-04-17 15:50:41,2026-04-17,12,False,198.0,False
UK064,Vistara,BOM,DEL,BOM-DEL,2026-04-17 12:25:41,2026-04-17 14:55:41,2026-04-17,12,False,150.0,False
